# zspec, RA, DEC, mu, mg, mr, mi, mz, logExp, logDev, pz_zebra, pz_NN, pz_NN_Err
2.087100000000000066e-01 3.822780000000000200e+01 6.635600000000000387e-01 2.316499999999999915e+01 2.114199999999999946e+01 2.024899999999999878e+01 1.977299999999999969e+01 1.956800000000000139e+01 3.000000000000000000e+00 7.400000000000000000e+01 8.500000000000000611e-02 2.781600000000000183e-01 1.087000000000000050e-01
2.089600000000000068e-01 3.667934999999999945e+01 5.724900000000000544e-01 2.162199999999999989e+01 1.986199999999999832e+01 1.889699999999999847e+01 1.841900000000000048e+01 1.811299999999999955e+01 1.730000000000000000e+03 3.001000000000000000e+03 1.199999999999999956e-01 2.763800000000000145e-01 4.873000000000000248e-02
2.089999999999999913e-01 3.351953100000000063e+02 -2.286600000000000021e-01 2.190399999999999991e+01 2.115299999999999869e+01 2.031599999999999895e+01 2.012199999999999989e+01 1.994099999999999895e+01 4.000000000000000000e+00 1.700000000000000000e+01 2.725000000000000200e-01 1.891700000000000048e-01 1.397700000000000053e-01
2.089999999999999913e-01 3.341898600000000101e+02 1.129410000000000025e+00 2.024699999999999989e+01 1.909199999999999875e+01 1.817500000000000071e+01 1.768799999999999883e+01 1.740599999999999881e+01 3.816000000000000000e+03 1.511000000000000000e+03 1.275000000000000022e-01 2.261499999999999899e-01 3.951999999999999957e-02
2.089999999999999913e-01 3.350674200000000269e+02 8.440999999999999892e-02 2.278699999999999903e+01 2.106400000000000006e+01 2.062999999999999901e+01 2.032799999999999940e+01 2.008399999999999963e+01 3.000000000000000000e+00 6.200000000000000000e+01 5.999999999999999778e-02 2.761500000000000066e-01 8.663999999999999480e-02
2.090100000000000013e-01 3.787800000000000011e+01 6.557199999999999696e-01 2.137000000000000099e+01 2.030199999999999960e+01 1.953200000000000003e+01 1.932499999999999929e+01 1.925499999999999901e+01 9.000000000000000000e+01 1.911000000000000000e+03 2.349999999999999867e-01 1.676799999999999957e-01 4.478000000000000036e-02
2.090299999999999936e-01 3.737588999999999828e+01 6.862200000000000522e-01 2.340399999999999991e+01 2.217800000000000082e+01 2.122100000000000009e+01 2.089300000000000068e+01 2.042699999999999960e+01 7.000000000000000000e+00 2.200000000000000000e+01 2.899999999999999800e-01 4.470700000000000229e-01 9.001000000000000667e-02
2.092700000000000116e-01 3.784797999999999973e+01 5.547199999999999909e-01 2.138800000000000168e+01 1.989699999999999847e+01 1.924599999999999866e+01 1.886700000000000088e+01 1.863700000000000045e+01 2.000000000000000000e+00 7.290000000000000000e+02 1.700000000000000122e-01 2.277500000000000080e-01 3.099000000000000019e-02
2.094799999999999995e-01 3.724074999999999847e+01 5.445900000000000185e-01 2.186700000000000088e+01 2.007600000000000051e+01 1.881299999999999883e+01 1.833399999999999963e+01 1.796600000000000108e+01 8.739000000000000000e+03 1.567000000000000000e+03 1.724999999999999867e-01 2.548000000000000265e-01 4.796000000000000263e-02
2.094799999999999995e-01 3.761531999999999698e+01 4.913000000000000145e-01 2.152700000000000102e+01 2.071099999999999852e+01 2.006599999999999895e+01 1.979100000000000037e+01 1.980900000000000105e+01 3.600000000000000000e+01 2.230000000000000000e+02 1.925000000000000044e-01 2.279400000000000037e-01 5.392999999999999877e-02
2.095200000000000118e-01 3.720960000000000178e+01 6.866600000000000481e-01 2.242299999999999827e+01 2.059499999999999886e+01 1.976699999999999946e+01 1.932900000000000063e+01 1.907400000000000162e+01 1.810000000000000000e+02 1.529000000000000000e+03 5.750000000000000250e-02 3.119999999999999996e-01 7.860999999999999932e-02
2.099999999999999922e-01 2.141167299999999898e+02 5.246130999999999744e+01 2.252700000000000102e+01 2.128300000000000125e+01 2.084600000000000009e+01 2.048100000000000165e+01 2.025799999999999912e+01 2.500000000000000000e+01 2.500000000000000000e+01 7.000000000000000666e-02 1.790499999999999869e-01 8.090999999999999581e-02
2.099999999999999922e-01 3.351340400000000272e+02 7.470999999999999863e-01 2.150700000000000145e+01 2.074899999999999878e+01 2.008099999999999952e+01 1.973499999999999943e+01 1.949399999999999977e+01 1.000000000000000000e+00 6.500000000000000000e+01 1.900000000000000022e-01 2.778800000000000159e-01 1.035699999999999954e-01
2.100400000000000045e-01 3.813340000000000174e+01 6.183800000000000407e-01 2.312399999999999878e+01 2.169099999999999895e+01 2.062399999999999878e+01 2.013899999999999935e+01 1.993900000000000006e+01 2.200000000000000000e+01 1.100000000000000000e+01 4.375000000000000000e-01 4.988699999999999801e-01 1.087499999999999994e-01
2.101000000000000090e-01 3.711233000000000004e+01 6.499399999999999622e-01 2.185099999999999909e+01 2.118900000000000006e+01 2.042999999999999972e+01 1.999899999999999878e+01 1.966199999999999903e+01 1.200000000000000000e+01 6.500000000000000000e+01 5.424999999999999822e-01 2.399399999999999866e-01 1.121499999999999997e-01
2.102700000000000125e-01 2.141821199999999976e+02 5.251453999999999667e+01 2.212699999999999889e+01 2.009199999999999875e+01 1.889199999999999946e+01 1.844500000000000028e+01 1.812000000000000099e+01 2.543000000000000000e+03 3.820000000000000000e+02 1.749999999999999889e-01 2.376699999999999924e-01 4.272999999999999715e-02
2.104100000000000137e-01 3.751042000000000343e+01 6.117099999999999760e-01 2.076999999999999957e+01 1.988100000000000023e+01 1.936700000000000088e+01 1.910200000000000031e+01 1.935200000000000031e+01 3.439000000000000000e+03 3.171000000000000000e+03 1.449999999999999900e-01 2.267299999999999871e-01 7.205000000000000293e-02
2.106599999999999862e-01 3.754138999999999982e+01 5.638199999999999878e-01 2.176999999999999957e+01 2.073999999999999844e+01 2.009600000000000009e+01 1.975199999999999889e+01 1.960200000000000031e+01 1.000000000000000000e+00 1.850000000000000000e+02 1.700000000000000122e-01 2.164999999999999980e-01 5.829000000000000153e-02
2.109999999999999931e-01 3.350646600000000035e+02 6.300000000000000044e-02 2.165899999999999892e+01 1.956400000000000006e+01 1.828399999999999892e+01 1.780399999999999849e+01 1.744500000000000028e+01 9.559000000000000000e+03 2.750000000000000000e+02 1.774999999999999911e-01 2.265600000000000114e-01 3.404000000000000081e-02
2.109999999999999931e-01 3.335244999999999891e+02 3.517700000000000271e-01 2.043299999999999983e+01 1.957300000000000040e+01 1.893799999999999883e+01 1.857300000000000040e+01 1.849899999999999878e+01 7.500000000000000000e+01 3.310000000000000000e+03 1.975000000000000089e-01 1.789199999999999957e-01 3.509999999999999926e-02
2.109999999999999931e-01 3.337254599999999982e+02 8.038100000000000245e-01 2.292899999999999849e+01 2.148300000000000054e+01 2.080399999999999849e+01 2.060800000000000054e+01 2.054799999999999827e+01 1.500000000000000000e+01 2.700000000000000000e+01 1.700000000000000122e-01 2.873399999999999843e-01 1.105799999999999977e-01
2.109999999999999931e-01 2.144160799999999938e+02 5.248062999999999789e+01 2.201500000000000057e+01 2.135399999999999920e+01 2.041600000000000037e+01 2.010000000000000142e+01 2.060000000000000142e+01 1.900000000000000000e+01 1.120000000000000000e+02 4.249999999999999889e-01 1.903799999999999937e-01 1.106199999999999961e-01
2.109999999999999931e-01 3.346489900000000262e+02 6.096099999999999852e-01 2.334100000000000108e+01 2.148000000000000043e+01 2.055499999999999972e+01 2.020599999999999952e+01 2.020499999999999829e+01 2.000000000000000000e+00 7.000000000000000000e+00 2.849999999999999756e-01 3.972399999999999820e-01 9.531000000000000583e-02
2.109999999999999931e-01 3.348964199999999778e+02 3.557899999999999952e-01 2.187500000000000000e+01 2.111199999999999832e+01 2.062199999999999989e+01 2.042299999999999827e+01 2.022400000000000020e+01 0.000000000000000000e+00 4.000000000000000000e+00 1.650000000000000078e-01 2.298000000000000043e-01 6.554000000000000103e-02
2.111099999999999921e-01 3.730357999999999663e+01 3.905699999999999728e-01 2.428999999999999915e+01 2.197500000000000142e+01 2.142800000000000082e+01 2.132199999999999918e+01 2.366199999999999903e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.625000000000000056e-01 3.436100000000000265e-01 7.041000000000000036e-02
2.115499999999999881e-01 3.516148900000000026e+02 4.923999999999999905e-02 2.116100000000000136e+01 1.998600000000000065e+01 1.950000000000000000e+01 1.913899999999999935e+01 1.900499999999999901e+01 1.600000000000000000e+01 5.400000000000000000e+02 1.499999999999999944e-02 1.261400000000000021e-01 3.402000000000000163e-02
2.117600000000000038e-01 3.666667999999999950e+01 5.280000000000000249e-01 2.166799999999999926e+01 2.062699999999999889e+01 1.997899999999999920e+01 1.960500000000000043e+01 1.941400000000000148e+01 1.800000000000000000e+01 5.600000000000000000e+02 1.600000000000000033e-01 2.136899999999999911e-01 5.870000000000000218e-02
2.119999999999999940e-01 3.334617400000000202e+02 1.234609999999999985e+00 2.359499999999999886e+01 2.210800000000000054e+01 2.175300000000000011e+01 2.160999999999999943e+01 -6.169999999999999929e-01 3.900000000000000000e+01 5.900000000000000000e+01 2.249999999999999917e-02 2.109000000000000041e-01 8.576000000000000290e-02
2.119999999999999940e-01 3.343651899999999841e+02 1.195319999999999938e+00 -1.769999999999999907e-01 2.224899999999999878e+01 2.165200000000000102e+01 2.132499999999999929e+01 2.207300000000000040e+01 1.800000000000000000e+01 2.300000000000000000e+01 1.000000000000000056e-01 5.746799999999999686e-01 1.469799999999999995e-01
2.119999999999999940e-01 3.353084799999999746e+02 3.484099999999999975e-01 2.194900000000000162e+01 2.079599999999999937e+01 1.990800000000000125e+01 1.941600000000000037e+01 1.914499999999999957e+01 1.700000000000000000e+01 1.000000000000000000e+00 9.750000000000000333e-02 2.716299999999999826e-01 7.985000000000000431e-02
2.119999999999999940e-01 3.340971700000000055e+02 7.851500000000000146e-01 2.317000000000000171e+01 2.170899999999999963e+01 2.092099999999999937e+01 2.067800000000000082e+01 2.086799999999999855e+01 3.800000000000000000e+01 1.060000000000000000e+02 2.250000000000000056e-01 3.504900000000000237e-01 1.066499999999999948e-01
2.119999999999999940e-01 3.336005799999999795e+02 1.204919999999999991e+00 2.188700000000000045e+01 2.082000000000000028e+01 2.003900000000000148e+01 1.963200000000000145e+01 1.944099999999999895e+01 1.560000000000000000e+02 7.750000000000000000e+02 2.300000000000000100e-01 2.859800000000000120e-01 1.047300000000000036e-01
2.119999999999999940e-01 3.341317500000000109e+02 1.055719999999999992e+00 2.251899999999999835e+01 2.128000000000000114e+01 2.088400000000000034e+01 2.063200000000000145e+01 2.079200000000000159e+01 4.600000000000000000e+01 7.300000000000000000e+01 5.249999999999999806e-02 2.838300000000000267e-01 9.544999999999999318e-02
2.121300000000000130e-01 3.517836800000000039e+02 3.004100000000000104e-01 2.327899999999999991e+01 2.205399999999999849e+01 2.147400000000000020e+01 2.121999999999999886e+01 2.231599999999999895e+01 8.300000000000000000e+01 1.180000000000000000e+02 1.849999999999999978e-01 5.373299999999999743e-01 8.812000000000000388e-02
2.124600000000000100e-01 3.777002999999999844e+01 7.800399999999999556e-01 2.467599999999999838e+01 2.125100000000000122e+01 1.998400000000000176e+01 1.958200000000000074e+01 1.923100000000000165e+01 7.800000000000000000e+01 2.000000000000000000e+00 2.550000000000000044e-01 2.636800000000000255e-01 5.854999999999999788e-02
2.126300000000000134e-01 3.758883000000000152e+01 6.201299999999999590e-01 2.187999999999999901e+01 2.075600000000000023e+01 2.017399999999999949e+01 1.983200000000000074e+01 1.977899999999999991e+01 5.900000000000000000e+01 5.900000000000000000e+01 1.350000000000000089e-01 3.324900000000000078e-01 1.067400000000000015e-01
2.128500000000000114e-01 2.153656900000000007e+02 5.304207999999999856e+01 2.154500000000000171e+01 2.017399999999999949e+01 1.926000000000000156e+01 1.881800000000000139e+01 1.856400000000000006e+01 4.120000000000000000e+02 1.400000000000000000e+01 8.749999999999999445e-02 2.094699999999999895e-01 5.142000000000000043e-02
2.129699999999999926e-01 3.757974999999999710e+01 5.269800000000000040e-01 2.193900000000000006e+01 2.059700000000000131e+01 1.985200000000000031e+01 1.956500000000000128e+01 1.926899999999999835e+01 7.000000000000000000e+00 5.450000000000000000e+02 1.925000000000000044e-01 2.203700000000000103e-01 6.015000000000000208e-02
2.129999999999999949e-01 3.352491600000000176e+02 3.147300000000000098e-01 2.320100000000000051e+01 2.169800000000000040e+01 2.098600000000000065e+01 2.076000000000000156e+01 2.057400000000000162e+01 5.100000000000000000e+01 6.800000000000000000e+01 1.849999999999999978e-01 3.063000000000000167e-01 9.224000000000000254e-02
2.129999999999999949e-01 2.151634799999999927e+02 5.305572999999999695e+01 2.299500000000000099e+01 2.241900000000000048e+01 2.148400000000000176e+01 2.094000000000000128e+01 2.037099999999999866e+01 1.000000000000000000e+00 4.000000000000000000e+00 5.825000000000000178e-01 5.607100000000000417e-01 8.520999999999999408e-02
2.129999999999999949e-01 3.335279199999999946e+02 3.468499999999999917e-01 2.248199999999999932e+01 2.171300000000000097e+01 2.111599999999999966e+01 2.094900000000000162e+01 2.055499999999999972e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.700000000000000178e-01 2.459500000000000020e-01 1.394900000000000029e-01
2.129999999999999949e-01 3.351135699999999815e+02 9.639999999999999264e-03 2.159799999999999898e+01 2.178000000000000114e+01 2.065800000000000125e+01 2.056800000000000139e+01 2.100499999999999901e+01 8.100000000000000000e+01 5.300000000000000000e+01 3.425000000000000266e-01 4.427499999999999769e-01 1.349599999999999966e-01
2.130400000000000071e-01 3.520338899999999853e+02 3.124100000000000210e-01 2.277199999999999847e+01 2.253099999999999881e+01 2.138400000000000034e+01 2.141700000000000159e+01 2.137300000000000111e+01 7.000000000000000000e+00 3.400000000000000000e+01 3.325000000000000178e-01 4.319299999999999806e-01 7.741000000000000658e-02
2.130799999999999916e-01 3.749671000000000021e+01 4.167500000000000093e-01 2.165299999999999869e+01 2.066799999999999926e+01 2.010900000000000176e+01 1.989699999999999847e+01 1.961100000000000065e+01 3.800000000000000000e+01 3.730000000000000000e+02 1.375000000000000111e-01 2.907899999999999929e-01 7.928000000000000325e-02
2.131200000000000039e-01 3.770242999999999967e+01 3.680499999999999883e-01 2.113200000000000145e+01 1.980600000000000094e+01 1.910000000000000142e+01 1.882199999999999918e+01 1.888100000000000023e+01 3.000000000000000000e+00 2.535000000000000000e+03 1.950000000000000067e-01 1.845199999999999896e-01 4.490000000000000241e-02
2.133400000000000019e-01 3.516232600000000161e+02 1.475100000000000022e-01 2.180099999999999838e+01 2.055999999999999872e+01 1.984299999999999997e+01 1.940599999999999881e+01 1.899500000000000099e+01 9.700000000000000000e+01 4.020000000000000000e+02 6.500000000000000222e-02 2.154699999999999949e-01 8.126999999999999502e-02
2.137999999999999901e-01 3.517712700000000154e+02 2.784699999999999953e-01 2.012199999999999989e+01 1.959499999999999886e+01 1.892800000000000082e+01 1.869500000000000028e+01 1.863599999999999923e+01 3.260000000000000000e+02 3.190000000000000000e+02 4.000000000000000222e-01 2.435499999999999887e-01 3.844999999999999807e-02
2.138200000000000101e-01 3.535099999999999909e+02 1.534600000000000131e-01 2.229799999999999827e+01 2.056899999999999906e+01 1.917800000000000082e+01 1.868599999999999994e+01 1.831599999999999895e+01 1.459000000000000000e+03 7.480000000000000000e+02 2.349999999999999867e-01 2.735600000000000254e-01 3.171000000000000207e-02
2.139600000000000113e-01 3.721146999999999849e+01 6.848199999999999843e-01 2.100799999999999912e+01 1.969800000000000040e+01 1.903300000000000125e+01 1.869200000000000017e+01 1.858399999999999963e+01 1.132000000000000000e+03 8.849000000000000000e+03 1.700000000000000122e-01 1.440099999999999991e-01 3.645999999999999935e-02
2.139999999999999958e-01 3.351083800000000110e+02 1.154220000000000024e+00 2.322100000000000009e+01 2.148000000000000043e+01 2.087600000000000122e+01 2.058800000000000097e+01 2.071699999999999875e+01 5.000000000000000000e+01 1.370000000000000000e+02 1.524999999999999967e-01 4.645799999999999930e-01 9.364000000000000101e-02
